"SubscriptionShippingID","SubscriptionID","ShippingMethodName","ShippingCost","ShippingTax"
"31121","34103","GRATIS","0.00","0.00"
"103621","34105","Verzendkosten","3.99","0.00"
"31160","34129","GRATIS","0.00","0.00"
"31174","34135","GRATIS","0.00","0.00"
"31210","34157","GRATIS","0.00","0.00"
"31240","34172","GRATIS","0.00","0.00"
"31271","34189","GRATIS","0.00","0.00"
"103622","34212","Verzendkosten","3.99","0.00"
"31329","34218","GRATIS","0.00","0.00"
"31379","34233","GRATIS","0.00","0.00"
"31642","34319","GRATIS","0.00","0.00"
"103623","34322","Verzendkosten","3.99","0.00"
"31657","34326","GRATIS","0.00","0.00"
"31662","34328","GRATIS","0.00","0.00"
"31670","34330","GRATIS","0.00","0.00"
"103624","34339","Verzendkosten","3.99","0.00"
"31738","34348","GRATIS","0.00","0.00"
"31743","34350","GRATIS","0.00","0.00"
"103625","34354","Verzendkosten","3.99","0.00"
"103626","34371","Verzendkosten","3.99","0.00"
"103627","34374","Verzendkosten","3.99","0.00"
"31808","34378","GRATIS","0.00","0.00"
"31836","34391","GRATIS","0.00","0.00"
"103628","34399","Verzendkosten","3.99","0.00"
"103629","34408","Verzendkosten","3.99","0.00"
"103630","34415","Verzendkosten","3.99","0.00"
"31904","34425","GRATIS","0.00","0.00"
"103631","34432","Verzendkosten","3.99","0.00"
"103632","34454","Verzendkosten","3.99","0.00"
"103633","34459","Verzendkosten","3.99","0.00"
"31980","34461","GRATIS","0.00","0.00"
"31990","34465","GRATIS","0.00","0.00"
"103634","34467","Verzendkosten","3.99","0.00"
"103635","34471","Verzendkosten","3.99","0.00"
"32011","34474","GRATIS","0.00","0.00"
"32015","34476","GRATIS","0.00","0.00"
"103636","34480","Verzendkosten","3.99","0.00"
"103637","34486","Verzendkosten","3.99","0.00"
"103638","34488","Verzendkosten","3.99","0.00"
"32056","34492","GRATIS","0.00","0.00"
"103639","34494","Verzendkosten","3.99","0.00"
"32070","34498","GRATIS","0.00","0.00"
"32131","34529","GRATIS","0.00","0.00"
"103640","34537","Verzendkosten","3.99","0.00"
"103641","34540","Verzendkosten","3.99","0.00"
"32200","34569","GRATIS","0.00","0.00"
"103642","34597","Verzendkosten","3.99","0.00"
"32294","34609","GRATIS","0.00","0.00"
"32435","34674","GRATIS","0.00","0.00"
"32460","34685","GRATIS","0.00","0.00"
"32484","34703","GRATIS","0.00","0.00"
"32531","34741","GRATIS","0.00","0.00"
"32552","34751","GRATIS","0.00","0.00"
"32590","34765","GRATIS","0.00","0.00"
"32616","34778","GRATIS","0.00","0.00"
"32661","34809","GRATIS","0.00","0.00"
"32665","34811","GRATIS","0.00","0.00"
"32804","34878","GRATIS","0.00","0.00"
"103643","34880","Verzendkosten","3.99","0.00"
"32829","34888","GRATIS","0.00","0.00"
"32952","34957","GRATIS","0.00","0.00"
"32973","34967","GRATIS","0.00","0.00"
"103644","34990","Verzendkosten","3.99","0.00"
"103645","35027","Verzendkosten","3.99","0.00"
"103646","35039","Verzendkosten","3.99","0.00"
"33139","35046","GRATIS","0.00","0.00"
"33178","35063","GRATIS","0.00","0.00"
"33274","35124","GRATIS","0.00","0.00"
"33344","35159","GRATIS","0.00","0.00"
"33361","35170","GRATIS","0.00","0.00"
"103647","35186","Verzendkosten","3.99","0.00"
"33452","35216","GRATIS","0.00","0.00"
"33475","35226","GRATIS","0.00","0.00"
"33506","35240","GRATIS","0.00","0.00"
"33534","35254","GRATIS","0.00","0.00"
"103648","35258","Verzendkosten","3.99","0.00"
"103649","35284","Verzendkosten","3.99","0.00"
"33628","35294","GRATIS","0.00","0.00"
"103650","35310","Verzendkosten","3.99","0.00"
"33697","35327","GRATIS","0.00","0.00"
"103651","35332","Verzendkosten","3.99","0.00"
"33737","35349","GRATIS","0.00","0.00"
"33781","35367","GRATIS","0.00","0.00"
"33795","35373","GRATIS","0.00","0.00"
"33842","35417","GRATIS","0.00","0.00"
"33853","35422","GRATIS","0.00","0.00"
"33903","35510","GRATIS","0.00","0.00"
"33907","35512","GRATIS","0.00","0.00"
"103652","35515","Verzendkosten","3.99","0.00"
"33980","35546","GRATIS","0.00","0.00"
"34009","35559","GRATIS","0.00","0.00"
"34063","35583","GRATIS","0.00","0.00"
"34067","35585","GRATIS","0.00","0.00"
"34103","35601","GRATIS","0.00","0.00"
"34109","35604","GRATIS","0.00","0.00"
"34152","35626","GRATIS","0.00","0.00"
"103653","35640","Verzendkosten","3.99","0.00"
"103654","35656","Verzendkosten","3.99","0.00"
"103655","35733","Verzendkosten","3.99","0.00"
"34338","35740","GRATIS","0.00","0.00"
"34370","35754","GRATIS","0.00","0.00"
"103656","35804","Verzendkosten","3.99","0.00"
"34462","35806","GRATIS","0.00","0.00"
"34584","35865","GRATIS","0.00","0.00"
"34592","35867","GRATIS","0.00","0.00"
"34646","35900","GRATIS","0.00","0.00"
"103657","35917","Verzendkosten","3.99","0.00"
"34722","35939","GRATIS","0.00","0.00"
"103658","35942","Verzendkosten","3.99","0.00"
"34812","35988","GRATIS","0.00","0.00"
"103659","36000","Verzendkosten","3.99","0.00"
"34864","36013","GRATIS","0.00","0.00"
"34879","36024","GRATIS","0.00","0.00"
"103660","36029","Verzendkosten","3.99","0.00"
"34958","36062","GRATIS","0.00","0.00"
"103661","36066","Verzendkosten","3.99","0.00"
"103662","36070","Verzendkosten","3.99","0.00"
"103663","36084","Verzendkosten","3.99","0.00"
"103664","36107","Verzendkosten","3.99","0.00"
"35063","36117","GRATIS","0.00","0.00"
"35075","36123","GRATIS","0.00","0.00"
"35095","36133","GRATIS","0.00","0.00"
"103665","36138","Verzendkosten","3.99","0.00"
"103666","36183","Verzendkosten","3.99","0.00"
"35189","36197","GRATIS","0.00","0.00"
"103667","36242","Verzendkosten","3.99","0.00"
"103668","36272","Verzendkosten","3.99","0.00"
"35441","36335","GRATIS","0.00","0.00"
"103669","36337","Verzendkosten","3.99","0.00"
"35464","36350","GRATIS","0.00","0.00"
"103670","36360","Verzendkosten","3.99","0.00"
"103671","36385","Verzendkosten","3.99","0.00"
"35552","36400","GRATIS","0.00","0.00"
"35574","36410","GRATIS","0.00","0.00"
"35599","36428","GRATIS","0.00","0.00"
"103672","36434","Verzendkosten","3.99","0.00"
"103673","36453","Verzendkosten","3.99","0.00"
"103674","36458","Verzendkosten","3.99","0.00"
"35678","36467","GRATIS","0.00","0.00"
"103675","36487","Verzendkosten","3.99","0.00"
"103676","36493","Verzendkosten","3.99","0.00"
"35787","36528","GRATIS","0.00","0.00"
"35885","36590","GRATIS","0.00","0.00"
"35894","36594","GRATIS","0.00","0.00"
"35905","36599","GRATIS","0.00","0.00"
"35947","36619","GRATIS","0.00","0.00"
"36027","36655","GRATIS","0.00","0.00"
"36046","36664","GRATIS","0.00","0.00"
"103677","36690","Verzendkosten","3.99","0.00"
"103678","36701","Verzendkosten","3.99","0.00"
"36167","36728","GRATIS","0.00","0.00"
"36204","36748","GRATIS","0.00","0.00"
"103679","36751","Verzendkosten","3.99","0.00"
"103680","36754","Verzendkosten","3.99","0.00"
"103681","36764","Verzendkosten","3.99","0.00"
"36236","36767","GRATIS","0.00","0.00"
"36268","36790","GRATIS","0.00","0.00"
"36318","36816","GRATIS","0.00","0.00"
"36385","36854","GRATIS","0.00","0.00"
"36526","36916","GRATIS","0.00","0.00"
"103682","36941","Verzendkosten","3.99","0.00"
"103683","36959","Verzendkosten","3.99","0.00"
"103684","36968","Verzendkosten","3.99","0.00"
"103685","37021","Verzendkosten","3.99","0.00"
"103686","37025","Verzendkosten","3.99","0.00"
"103687","37034","Verzendkosten","3.99","0.00"
"103688","37044","Verzendkosten","3.99","0.00"
"36864","37082","GRATIS","0.00","0.00"
"103689","37129","Verzendkosten","3.99","0.00"
"37001","37149","GRATIS","0.00","0.00"
"37049","37170","GRATIS","0.00","0.00"
"37115","37211","GRATIS","0.00","0.00"
"103690","37245","Verzendkosten","3.99","0.00"
"103691","37257","Verzendkosten","3.99","0.00"
"37312","37302","GRATIS","0.00","0.00"
"103692","37308","Verzendkosten","3.99","0.00"
"37373","37341","GRATIS","0.00","0.00"
"37402","37354","GRATIS","0.00","0.00"
"37415","37360","GRATIS","0.00","0.00"
"37429","37370","GRATIS","0.00","0.00"
"103693","37385","Verzendkosten","3.99","0.00"
"37463","37396","GRATIS","0.00","0.00"
"37487","37407","GRATIS","0.00","0.00"
"37535","37433","GRATIS","0.00","0.00"
"37570","37449","GRATIS","0.00","0.00"
"37617","37484","GRATIS","0.00","0.00"
"103694","37599","Verzendkosten","3.99","0.00"
"37862","37617","GRATIS","0.00","0.00"
"37866","37619","GRATIS","0.00","0.00"
"37919","37640","GRATIS","0.00","0.00"
"37987","37672","GRATIS","0.00","0.00"
"37994","37675","GRATIS","0.00","0.00"
"38016","37684","GRATIS","0.00","0.00"
"103695","37687","Verzendkosten","3.99","0.00"
"103696","37692","Verzendkosten","3.99","0.00"
"38043","37697","GRATIS","0.00","0.00"
"103697","37719","Verzendkosten","3.99","0.00"
"103698","37751","Verzendkosten","3.99","0.00"
"38238","37796","GRATIS","0.00","0.00"
"103699","37799","Verzendkosten","3.99","0.00"
"38300","37822","GRATIS","0.00","0.00"
"103700","37864","Verzendkosten","3.99","0.00"
"103701","37875","Verzendkosten","3.99","0.00"
"103702","37913","Verzendkosten","3.99","0.00"
"103703","38048","Verzendkosten","3.99","0.00"
"38731","38051","GRATIS","0.00","0.00"
"103704","38068","Verzendkosten","3.99","0.00"
"103705","38070","Verzendkosten","3.99","0.00"
"103706","38099","Verzendkosten","0.00","0.00"
"38905","38131","GRATIS","0.00","0.00"
"38935","38164","GRATIS","0.00","0.00"
"38941","38167","GRATIS","0.00","0.00"
"103707","38196","Verzendkosten","3.99","0.00"
"103708","38201","Verzendkosten","3.99","0.00"
"39078","38279","GRATIS","0.00","0.00"
"103709","38363","Verzendkosten","3.99","0.00"
"39156","38374","GRATIS","0.00","0.00"
"103710","38383","Verzendkosten","3.99","0.00"
"103711","38412","Verzendkosten","3.99","0.00"
"103712","38425","Verzendkosten","3.99","0.00"
"103713","38469","Verzendkosten","3.99","0.00"
"39330","38489","GRATIS","0.00","0.00"
"103714","38496","Verzendkosten","3.99","0.00"
"103715","38504","Verzendkosten","3.99","0.00"
"39394","38522","GRATIS","0.00","0.00"
"103716","38543","Verzendkosten","3.99","0.00"
"39435","38545","GRATIS","0.00","0.00"
"103717","38553","Verzendkosten","3.99","0.00"
"39459","38557","GRATIS","0.00","0.00"
"103718","38587","Verzendkosten","3.99","0.00"
"103719","38631","Verzendkosten","3.99","0.00"
"103720","38638","Verzendkosten","3.99","0.00"
"39612","38735","GRATIS","0.00","0.00"
"103721","38818","Verzendkosten","3.99","0.00"
"103722","38822","Verzendkosten","3.99","0.00"
"103723","38826","Verzendkosten","3.99","0.00"
"39768","38837","GRATIS","0.00","0.00"
"39789","38854","GRATIS","0.00","0.00"
"39794","38863","GRATIS","0.00","0.00"
"103724","38910","Verzendkosten","3.99","0.00"
"39936","38944","GRATIS","0.00","0.00"
"103725","38946","Verzendkosten","3.99","0.00"
"103726","38957","Verzendkosten","3.99","0.00"
"103727","38959","Verzendkosten","3.99","0.00"
"39997","38971","GRATIS","0.00","0.00"
"40001","38973","GRATIS","0.00","0.00"
"103728","39007","Verzendkosten","3.99","0.00"
"103729","39027","Verzendkosten","3.99","0.00"
"103730","39038","Verzendkosten","3.99","0.00"
"40239","39064","GRATIS","0.00","0.00"
"40249","39068","GRATIS","0.00","0.00"
"40282","39085","GRATIS","0.00","0.00"
"40383","39121","GRATIS","0.00","0.00"
"40396","39126","GRATIS","0.00","0.00"
"40431","39142","GRATIS","0.00","0.00"
"103731","39146","Verzendkosten","3.99","0.00"
"40444","39147","GRATIS","0.00","0.00"
"103732","39153","Verzendkosten","3.99","0.00"
"103733","39160","Verzendkosten","3.99","0.00"
"40510","39173","GRATIS","0.00","0.00"
"40516","39176","GRATIS","0.00","0.00"
"103734","39178","Verzendkosten","3.99","0.00"
"40554","39195","GRATIS","0.00","0.00"
"40561","39198","GRATIS","0.00","0.00"
"40582","39208","GRATIS","0.00","0.00"
"103735","39213","Verzendkosten","3.99","0.00"
"40687","39247","GRATIS","0.00","0.00"
"40695","39251","GRATIS","0.00","0.00"
"103736","39254","Verzendkosten","3.99","0.00"
"40773","39378","GRATIS","0.00","0.00"
"103737","39384","Verzendkosten","3.99","0.00"
"103738","39389","Verzendkosten","3.99","0.00"
"103739","39397","Verzendkosten","3.99","0.00"
"40893","39443","GRATIS","0.00","0.00"
"40902","39448","GRATIS","0.00","0.00"
"103740","39466","Verzendkosten","3.99","0.00"
"40974","39475","GRATIS","0.00","0.00"
"40996","39484","GRATIS","0.00","0.00"
"103741","39535","Verzendkosten","3.99","0.00"
"41141","39556","GRATIS","0.00","0.00"
"41148","39558","GRATIS","0.00","0.00"
"41180","39573","GRATIS","0.00","0.00"
"41279","39618","GRATIS","0.00","0.00"
"41293","39625","GRATIS","0.00","0.00"
"41320","39637","GRATIS","0.00","0.00"
"41324","39639","GRATIS","0.00","0.00"
"103742","39758","Verzendkosten","3.99","0.00"
"41604","39760","GRATIS","0.00","0.00"
"41688","39816","GRATIS","0.00","0.00"
"103743","39838","Verzendkosten","3.99","0.00"
"103744","39846","Verzendkosten","3.99","0.00"
"103745","39889","Verzendkosten","3.99","0.00"
"41807","39891","GRATIS","0.00","0.00"
"103746","39917","Verzendkosten","3.99","0.00"
"41918","39939","GRATIS","0.00","0.00"
"41923","39941","GRATIS","0.00","0.00"
"41936","39944","GRATIS","0.00","0.00"
"103747","39955","Verzendkosten","3.99","0.00"
"42025","39989","GRATIS","0.00","0.00"
"103748","39999","Verzendkosten","3.99","0.00"
"103749","40016","Verzendkosten","3.99","0.00"
"42182","40059","GRATIS","0.00","0.00"
"42238","40085","GRATIS","0.00","0.00"
"103750","40123","Verzendkosten","3.99","0.00"
"42364","40140","GRATIS","0.00","0.00"
"42398","40177","GRATIS","0.00","0.00"
"42584","40276","GRATIS","0.00","0.00"
"42624","40298","GRATIS","0.00","0.00"
"42647","40309","GRATIS","0.00","0.00"
"42655","40311","GRATIS","0.00","0.00"
"103751","40322","Verzendkosten","3.99","0.00"
"103752","40332","Verzendkosten","3.99","0.00"
"42727","40351","GRATIS","0.00","0.00"
"42773","40378","GRATIS","0.00","0.00"
"42796","40393","GRATIS","0.00","0.00"
"42814","40402","GRATIS","0.00","0.00"
"103753","40413","Verzendkosten","3.99","0.00"
"103754","40451","Verzendkosten","3.99","0.00"
"103755","40480","Verzendkosten","3.99","0.00"
"42992","40483","GRATIS","0.00","0.00"
"43005","40489","GRATIS","0.00","0.00"
"103756","40543","Verzendkosten","3.99","0.00"
"43105","40565","GRATIS","0.00","0.00"
"103757","40608","Verzendkosten","3.99","0.00"
"43278","40666","GRATIS","0.00","0.00"
"43301","40675","GRATIS","0.00","0.00"
"43329","40693","GRATIS","0.00","0.00"
"103758","40705","Verzendkosten","3.99","0.00"
"103759","40713","Verzendkosten","3.99","0.00"
"43376","40715","GRATIS","0.00","0.00"
"43429","40749","GRATIS","0.00","0.00"
"103760","40814","Verzendkosten","3.99","0.00"
"43502","40827","GRATIS","0.00","0.00"
"43523","40837","GRATIS","0.00","0.00"
"103761","40845","Verzendkosten","3.99","0.00"
"43559","40946","GRATIS","0.00","0.00"
"43672","41022","GRATIS","0.00","0.00"
"103762","41049","Verzendkosten","3.99","0.00"
"43767","41097","GRATIS","0.00","0.00"
"43831","41163","GRATIS","0.00","0.00"
"103763","41180","Verzendkosten","3.99","0.00"
"43940","41214","GRATIS","0.00","0.00"
"103764","41223","Verzendkosten","3.99","0.00"
"103765","41230","Verzendkosten","3.99","0.00"
"103766","41243","Verzendkosten","3.99","0.00"
"103767","41269","Verzendkosten","3.99","0.00"
"103768","41291","Verzendkosten","3.99","0.00"
"44095","41298","GRATIS","0.00","0.00"
"103769","41301","Verzendkosten","3.99","0.00"
"44281","41449","GRATIS","0.00","0.00"
"103770","41457","Verzendkosten","3.99","0.00"
"103771","41480","Verzendkosten","3.99","0.00"
"44335","41504","GRATIS","0.00","0.00"
"103772","41534","Verzendkosten","3.99","0.00"
"129816","41549","Verzendmethoden","3.99","0.00"
"103774","41552","Verzendkosten","3.99","0.00"
"103775","41565","Verzendkosten","3.99","0.00"
"44440","41574","GRATIS","0.00","0.00"
"103776","41610","Verzendkosten","3.99","0.00"
"44650","41700","GRATIS","0.00","0.00"
"103777","41706","Verzendkosten","3.99","0.00"
"103778","41713","Verzendkosten","3.99","0.00"
"103779","41721","Verzendkosten","3.99","0.00"
"44699","41723","GRATIS","0.00","0.00"
"103780","41725","Verzendkosten","3.99","0.00"
"103781","41761","Verzendkosten","3.99","0.00"
"44802","41771","GRATIS","0.00","0.00"
"103782","41807","Verzendkosten","3.99","0.00"
"103783","41832","Verzendkosten","3.99","0.00"
"44941","41849","GRATIS","0.00","0.00"
"103784","41896","Verzendkosten","3.99","0.00"
"45050","41900","GRATIS","0.00","0.00"
"45055","41902","GRATIS","0.00","0.00"
"45081","41916","GRATIS","0.00","0.00"
"103785","41924","Verzendkosten","3.99","0.00"
"103786","41933","Verzendkosten","3.99","0.00"
"103787","41940","Verzendkosten","3.99","0.00"
"45132","41943","GRATIS","0.00","0.00"
"45149","41951","GRATIS","0.00","0.00"
"103788","41964","Verzendkosten","3.99","0.00"
"103789","41971","Verzendkosten","3.99","0.00"
"45202","41981","GRATIS","0.00","0.00"
"45221","41990","GRATIS","0.00","0.00"
"103790","42000","Verzendkosten","3.99","0.00"
"45289","42022","GRATIS","0.00","0.00"
"45364","42056","GRATIS","0.00","0.00"
"103791","42073","Verzendkosten","3.99","0.00"
"45442","42090","GRATIS","0.00","0.00"
"45446","42092","GRATIS","0.00","0.00"
"103792","42111","Verzendkosten","3.99","0.00"
"103793","42129","Verzendkosten","3.99","0.00"
"45542","42143","GRATIS","0.00","0.00"
"45549","42147","GRATIS","0.00","0.00"
"103794","42153","Verzendkosten","3.99","0.00"
"45567","42155","GRATIS","0.00","0.00"
"45576","42159","GRATIS","0.00","0.00"
"45603","42172","GRATIS","0.00","0.00"
"45618","42181","GRATIS","0.00","0.00"
"45632","42188","GRATIS","0.00","0.00"
"45662","42204","GRATIS","0.00","0.00"
"45731","42240","GRATIS","0.00","0.00"
"45760","42254","GRATIS","0.00","0.00"
"103795","42266","Verzendkosten","3.99","0.00"
"103796","42270","Verzendkosten","3.99","0.00"
"103797","42272","Verzendkosten","3.99","0.00"
"103798","42280","Verzendkosten","3.99","0.00"
"103799","42292","Verzendkosten","3.99","0.00"
"103800","42308","Verzendkosten","3.99","0.00"
"103801","42310","Verzendkosten","3.99","0.00"
"45929","42336","GRATIS","0.00","0.00"
"103802","42358","Verzendkosten","3.99","0.00"
"103803","42371","Verzendkosten","3.99","0.00"
"46074","42403","GRATIS","0.00","0.00"
"103804","42407","Verzendkosten","3.99","0.00"
"46094","42411","GRATIS","0.00","0.00"
"46107","42416","GRATIS","0.00","0.00"
"46136","42435","GRATIS","0.00","0.00"
"103805","42452","Verzendkosten","3.99","0.00"
"103806","42493","Verzendkosten","3.99","0.00"
"103807","42521","Verzendkosten","3.99","0.00"
"103808","42527","Verzendkosten","3.99","0.00"
"103809","42544","Verzendkosten","3.99","0.00"
"103810","42546","Verzendkosten","3.99","0.00"
"46381","42554","GRATIS","0.00","0.00"
"46428","42577","GRATIS","0.00","0.00"
"103811","42580","Verzendkosten","3.99","0.00"
"103812","42602","Verzendkosten","3.99","0.00"
"46495","42610","GRATIS","0.00","0.00"
"103813","42612","Verzendkosten","3.99","0.00"
"103814","42636","Verzendkosten","3.99","0.00"
"103815","42652","Verzendkosten","3.99","0.00"
"103816","42665","Verzendkosten","3.99","0.00"
"46646","42677","GRATIS","0.00","0.00"
"46651","42679","GRATIS","0.00","0.00"
"46655","42681","GRATIS","0.00","0.00"
"103817","42683","Verzendkosten","3.99","0.00"
"46682","42694","GRATIS","0.00","0.00"
"103818","42708","Verzendkosten","3.99","0.00"
"46724","42716","GRATIS","0.00","0.00"
"103819","42734","Verzendkosten","3.99","0.00"
"103820","42742","Verzendkosten","3.99","0.00"
"46806","42748","GRATIS","0.00","0.00"
"46839","42775","GRATIS","0.00","0.00"
"46873","42790","GRATIS","0.00","0.00"
"103821","42793","Verzendkosten","3.99","0.00"
"46890","42799","GRATIS","0.00","0.00"
"103822","42811","Verzendkosten","3.99","0.00"
"47020","42869","GRATIS","0.00","0.00"
"103823","42873","Verzendkosten","3.99","0.00"
"103824","42886","Verzendkosten","3.99","0.00"
"47120","42920","GRATIS","0.00","0.00"
"47178","42946","GRATIS","0.00","0.00"
"103825","42949","Verzendkosten","3.99","0.00"
"103826","42954","Verzendkosten","3.99","0.00"
"103827","42970","Verzendkosten","3.99","0.00"
"47296","42998","GRATIS","0.00","0.00"
"103828","43034","Verzendkosten","3.99","0.00"
"103829","43039","Verzendkosten","3.99","0.00"
"47399","43046","GRATIS","0.00","0.00"
"103830","43053","Verzendkosten","3.99","0.00"
"103831","43070","Verzendkosten","3.99","0.00"
"47459","43082","GRATIS","0.00","0.00"
"47469","43086","GRATIS","0.00","0.00"
"47520","43113","GRATIS","0.00","0.00"
"47530","43117","GRATIS","0.00","0.00"
"103832","43140","Verzendkosten","3.99","0.00"
"103833","43164","Verzendkosten","3.99","0.00"
"47626","43171","GRATIS","0.00","0.00"
"103834","43179","Verzendkosten","3.99","0.00"
"103835","43198","Verzendkosten","3.99","0.00"
"47715","43214","GRATIS","0.00","0.00"
"103836","43247","Verzendkosten","3.99","0.00"
"47818","43263","GRATIS","0.00","0.00"
"103837","43265","Verzendkosten","3.99","0.00"
"47903","43302","GRATIS","0.00","0.00"
"103838","43304","Verzendkosten","3.99","0.00"
"47928","43313","GRATIS","0.00","0.00"
"47961","43328","GRATIS","0.00","0.00"
"103839","43355","Verzendkosten","3.99","0.00"
"48029","43359","GRATIS","0.00","0.00"
"103840","43373","Verzendkosten","3.99","0.00"
"48062","43375","GRATIS","0.00","0.00"
"48110","43408","GRATIS","0.00","0.00"
"48168","43436","GRATIS","0.00","0.00"
"48176","43441","GRATIS","0.00","0.00"
"103841","43462","Verzendkosten","3.99","0.00"
"48294","43500","GRATIS","0.00","0.00"
"103842","43509","Verzendkosten","3.99","0.00"
